,Customer_ID,Gender,Age,Married, Dependents,City,Zip_Code,Referrals,Tenure,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium Tech Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
102,0181-RITDD,Male,42,Yes,3,San Diego,92120,2,62,None,Yes,1,No,Yes,Fiber Optic,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,108,6825,0,0,109,6934,Stayed,Not Applicable,Not Applicable
103,0186-CAERR,Male,22,No,0,Auburn,95603,0,71,None,Yes,2,Yes,Yes,Fiber Optic,48,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,116,8309,0,0,204,8514,Stayed,Not Applicable,Not Applicable
104,0187-QSXOE,Male,71,Yes,0,Fresno,93725,8,7,None,Yes,41,No,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89,605,0,0,293,899,Stayed,Not Applicable,Not Applicable
105,0187-WZNAB,Female,56,Yes,2,Del Rey,93616,6,27,Offer C,Yes,46,No,Yes,Fiber Optic,28,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74,1972,0,0,1259,3232,Stayed,Not Applicable,Not Applicable
106,0188-GWFLE,Male,33,No,0,Redwood City,94065,0,2,None,Yes,1,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20,33,0,0,3,37,Joined,Not Applicable,Not Applicable
107,0191-EQUUH,Female,32,No,3,Landers,92285,0,25,Offer C,No,0,No,Yes,Cable,75,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,35,844,0,0,0,844,Stayed,Not Applicable,Not Applicable
108,0191-ZHSKZ,Male,80,No,0,Hawthorne,90250,0,30,None,Yes,38,No,Yes,DSL,5,Yes,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,74,2111,0,0,1158,3269,Stayed,Not Applicable,Not Applicable
109,0193-ESZXP,Female,73,Yes,0,Oceano,93445,1,58,None,Yes,16,No,Yes,Fiber Optic,19,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105,6205,0,0,982,7188,Churned,Attitude,Attitude of support person
110,0195-IESCP,Male,26,Yes,0,Armona,93202,1,10,Offer D,Yes,2,Yes,Yes,Fiber Optic,82,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,85,855,0,100,20,975,Churned,Competitor,Competitor offered more data
111,0196-JTUQI,Female,59,No,0,Clarksburg,95612,0,9,None,Yes,9,Yes,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75,633,0,0,83,717,Stayed,Not Applicable,Not Applicable
112,0196-VULGZ,Female,78,Yes,0,Irvine,92620,1,6,None,Yes,28,Yes,Yes,Fiber Optic,17,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84,474,0,0,172,647,Churned,Other,Deceased
113,0197-PNKNK,Female,47,Yes,1,Scotts Valley,95066,7,69,None,Yes,38,Yes,Yes,Fiber Optic,16,Yes,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,84,5848,0,40,2685,8574,Stayed,Not Applicable,Not Applicable
114,0201-MIBOL,Female,68,No,0,Salida,95368,0,66,None,Yes,10,Yes,Yes,Fiber Optic,20,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,102,6471,0,0,689,7161,Stayed,Not Applicable,Not Applicable
115,0201-OAMXR,Female,30,No,0,Mckinleyville,95519,0,70,Offer A,Yes,10,Yes,Yes,Fiber Optic,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,115,8127,0,0,714,8842,Churned,Dissatisfaction,Network reliability
116,0203-HHYIJ,Male,62,No,0,Atherton,94027,0,25,Offer C,Yes,5,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25,676,0,0,139,815,Churned,Price,Long distance charges
117,0206-OYVOC,Female,52,Yes,2,Huntington Beach,92649,1,46,Offer B,Yes,24,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19,864,0,0,1119,1983,Stayed,Not Applicable,Not Applicable
118,0206-TBWLC,Female,63,Yes,0,Calimesa,92320,7,54,Offer B,Yes,11,Yes,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,114,6049,0,0,615,6665,Stayed,Not Applicable,Not Applicable
119,0207-MDKNV,Female,54,No,0,Daly City,94014,0,15,None,Yes,22,No,Yes,Fiber Optic,7,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,105,1582,0,0,335,1918,Churned,Competitor,Competitor made better offer
120,0208-BPQEJ,Female,48,Yes,1,Middletown,95461,0,12,Offer D,Yes,8,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19,198,0,0,99,297,Stayed,Not Applicable,Not Applicable
121,0212-ISBBF,Female,51,No,0,Berkeley,94705,0,22,None,No,0,No,Yes,Cable,22,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50,1098,0,0,0,1098,Stayed,Not Applicable,Not Applicable
122,0214-JHPFW,Female,22,Yes,0,Lost Hills,93249,9,70,None,No,0,No,Yes,Cable,85,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,57,4039,1,0,0,4038,Stayed,Not Applicable,Not Applicable
123,0215-BQKGS,Male,52,No,0,Garden Grove,92844,0,30,Offer C,Yes,24,No,Yes,Fiber Optic,20,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,84,2438,0,130,741,3310,Stayed,Not Applicable,Not Applicable
124,0218-QNVAS,Male,22,Yes,1,Indio,92203,1,71,Offer A,Yes,28,Yes,Yes,Fiber Optic,59,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,100,7113,16,0,2012,9108,Stayed,Not Applicable,Not Applicable
125,0219-QAERP,Male,33,Yes,0,Oxnard,93033,2,30,None,Yes,9,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19,576,0,0,294,870,Stayed,Not Applicable,Not Applicable
126,0219-YTZUE,Male,26,Yes,0,San Diego,92122,5,4,Offer E,Yes,28,Yes,Yes,Fiber Optic,19,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84,371,0,0,115,486,Churned,Competitor,Competitor made better offer
127,0220-EBGCE,Male,58,No,0,Escondido,92027,0,2,Offer E,Yes,14,No,Yes,Fiber Optic,28,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85,167,0,0,28,195,Churned,Competitor,Competitor made better offer
128,0221-NAUXK,Male,22,No,1,Moreno Valley,92553,0,10,None,Yes,7,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19,219,0,0,78,298,Stayed,Not Applicable,Not Applicable
129,0221-WMXNQ,Male,66,No,0,Chino,91710,0,4,Offer E,Yes,36,No,Yes,Fiber Optic,29,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,75,273,0,0,145,419,Stayed,Not Applicable,Not Applicable
130,0222-CNVPT,Male,69,No,0,Sacramento,95820,0,52,Offer B,No,0,No,Yes,DSL,19,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,48,2555,0,0,0,2555,Stayed,Not Applicable,Not Applicable
131,0224-HJAPT,Male,25,No,0,San Diego,92117,0,5,None,Yes,22,Yes,Yes,Cable,85,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,47,223,0,0,110,333,Churned,Competitor,Competitor made better offer
132,0224-NIJLP,Male,30,Yes,3,Turlock,95380,1,8,Offer E,Yes,2,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20,165,0,0,22,188,Stayed,Not Applicable,Not Applicable
133,0224-RLWWD,Female,73,No,0,Calexico,92231,0,2,Offer E,Yes,23,No,Yes,Cable,22,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,44,89,0,0,47,137,Joined,Not Applicable,Not Applicable
134,0225-ZORZP,Male,46,No,0,Groveland,95321,0,3,Offer E,Yes,13,No,Yes,Fiber Optic,26,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84,235,0,0,41,276,Joined,Not Applicable,Not Applicable
135,0228-MAUWC,Male,40,No,0,Los Gatos,95033,0,19,Offer D,Yes,11,Yes,Yes,DSL,18,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59,1144,0,0,225,1369,Stayed,Not Applicable,Not Applicable
136,0229-LFJAF,Male,53,No,0,Clovis,93611,0,72,Offer A,Yes,3,Yes,Yes,DSL,13,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69,4908,0,0,263,5171,Stayed,Not Applicable,Not Applicable
137,0230-UBYPQ,Male,76,Yes,0,Hyampom,96046,2,63,Offer B,No,0,No,Yes,DSL,7,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,36,2298,0,0,0,2298,Stayed,Not Applicable,Not Applicable
138,0230-WEQUW,Male,38,Yes,0,Woodland Hills,91364,1,66,None,No,0,No,Yes,DSL,29,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,56,3789,0,0,0,3789,Stayed,Not Applicable,Not Applicable
139,0231-LXVAP,Male,23,No,0,Temecula,92592,0,1,None,Yes,44,No,Yes,Fiber Optic,27,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75,75,0,0,44,120,Churned,Competitor,Competitor made better offer
140,0233-FTHAV,Female,24,No,0,Livingston,95334,0,60,None,Yes,15,Yes,Yes,Fiber Optic,48,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,79,4765,0,0,917,5682,Stayed,Not Applicable,Not Applicable
141,0234-TEVTT,Female,43,Yes,3,Tulare,93274,3,48,None,No,0,No,Yes,DSL,22,Yes,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,45,2196,0,0,0,2196,Stayed,Not Applicable,Not Applicable
142,0235-KGSLC,Female,45,No,0,Buellton,93427,0,1,Offer E,Yes,33,No,Yes,Fiber Optic,4,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85,85,0,0,33,118,Churned,Other,Moved
143,0236-HFWSV,Male,49,No,0,Palmdale,93552,0,15,None,Yes,48,Yes,Yes,Fiber Optic,15,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93,1444,0,0,733,2178,Churned,Competitor,Competitor had better devices
144,0237-YFUTL,Female,62,Yes,0,Midway City,92655,4,50,Offer B,Yes,34,Yes,Yes,Fiber Optic,13,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109,5405,0,0,1728,7134,Stayed,Not Applicable,Not Applicable
145,0238-WHBIQ,Male,25,Yes,1,Folsom,95630,10,72,Offer A,Yes,33,Yes,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89,6339,0,0,2430,8769,Stayed,Not Applicable,Not Applicable
146,0239-OXEXL,Female,37,No,0,Oakland,94619,0,46,None,Yes,43,Yes,Yes,Fiber Optic,21,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,84,3847,0,100,1990,5938,Stayed,Not Applicable,Not Applicable
147,0244-LGNFY,Female,35,Yes,1,San Anselmo,94960,4,72,None,Yes,30,Yes,Yes,DSL,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,92,6733,0,0,2160,8893,Stayed,Not Applicable,Not Applicable
148,0247-SLUJI,Male,37,Yes,3,Duarte,91010,2,1,None,Yes,34,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19,19,0,0,34,53,Joined,Not Applicable,Not Applicable
149,0248-IPDFW,Female,19,No,0,Lake Elsinore,92530,0,1,None,Yes,29,Yes,Yes,Cable,51,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50,50,0,0,29,79,Joined,Not Applicable,Not Applicable
150,0248-PGHBZ,Female,69,No,0,San Clemente,92672,0,67,Offer A,Yes,2,No,Yes,Fiber Optic,21,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,92,6140,0,0,172,6313,Stayed,Not Applicable,Not Applicable
151,0253-ZTEOB,Female,44,Yes,1,Los Angeles,90004,5,48,None,Yes,8,Yes,Yes,DSL,27,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,79,3870,0,0,429,4299,Stayed,Not Applicable,Not Applicable
152,0254-FNMCI,Female,19,No,0,Downey,90241,0,72,None,Yes,41,No,Yes,Fiber Optic,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109,7624,0,0,3017,10641,Stayed,Not Applicable,Not Applicable
153,0254-KCJGT,Male,64,Yes,0,Bodega Bay,94923,6,52,Offer B,Yes,41,Yes,Yes,Cable,24,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,81,4354,0,0,2149,6504,Stayed,Not Applicable,Not Applicable
154,0254-WWRKD,Female,44,Yes,3,Challenge,95925,1,67,Offer A,Yes,46,No,Yes,Cable,28,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,50,3431,0,0,3142,6574,Stayed,Not Applicable,Not Applicable
155,0256-LTHVJ,Female,58,Yes,0,Ludlow,92338,1,28,Offer C,Yes,16,No,Yes,Fiber Optic,13,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,81,2227,0,0,471,2698,Churned,Competitor,Competitor had better devices
156,0257-KXZGU,Female,29,Yes,1,Santa Clara,95051,9,32,Offer C,Yes,33,Yes,Yes,DSL,51,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62,2045,0,0,1064,3110,Stayed,Not Applicable,Not Applicable
157,0257-ZESQC,Female,80,Yes,0,Perris,92571,2,27,None,Yes,7,No,Yes,Cable,25,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75,1929,0,0,189,2118,Churned,Attitude,Attitude of support person
158,0258-NOKBL,Male,22,No,0,Fortuna,95540,0,3,None,Yes,31,No,Yes,Fiber Optic,73,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90,268,0,0,94,362,Joined,Not Applicable,Not Applicable
159,0259-GBZSH,Male,22,No,0,San Diego,92122,0,2,Offer E,Yes,40,Yes,Yes,Cable,27,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85,181,0,0,80,262,Churned,Competitor,Competitor made better offer
160,0260-ZDLGK,Female,50,No,2,San Dimas,91773,0,9,None,Yes,35,No,Yes,Cable,11,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,72,651,0,0,319,970,Churned,Competitor,Competitor made better offer
161,0263-FJTQO,Male,53,Yes,2,Rescue,95672,10,50,Offer B,Yes,44,Yes,Yes,Cable,28,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,70,3486,0,0,2224,5711,Stayed,Not Applicable,Not Applicable
162,0264-CNITK,Female,45,Yes,2,Clio,96106,1,71,None,Yes,31,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20,1389,0,0,2203,3592,Stayed,Not Applicable,Not Applicable
163,0265-EDXBD,Male,76,Yes,0,San Diego,92122,2,32,Offer C,Yes,47,Yes,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74,2303,0,0,1514,3818,Churned,Attitude,Attitude of support person
164,0265-PSUAE,Female,57,Yes,3,Lotus,95651,10,16,Offer D,Yes,27,No,Yes,Fiber Optic,76,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100,1522,0,0,436,1959,Stayed,Not Applicable,Not Applicable
165,0266-CLZKZ,Female,45,Yes,3,San Marcos,92078,8,67,Offer A,Yes,17,Yes,Yes,Fiber Optic,22,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105,6717,0,0,1191,7909,Stayed,Not Applicable,Not Applicable
166,0266-GMEAO,Male,43,Yes,1,Lompoc,93436,1,72,None,Yes,15,Yes,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,114,8058,0,0,1147,9206,Stayed,Not Applicable,Not Applicable
167,0268-QKIWO,Female,41,No,0,Pilot Hill,95664,0,3,Offer E,Yes,24,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19,58,0,0,73,132,Churned,Attitude,Attitude of support person
168,0269-XFESX,Male,22,Yes,3,San Francisco,94133,1,23,None,Yes,48,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,24,538,0,0,1104,1642,Stayed,Not Applicable,Not Applicable
169,0270-THENM,Male,62,Yes,2,Mission Hills,91345,1,72,None,Yes,28,Yes,Yes,DSL,18,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,69,5102,25,0,2042,7119,Stayed,Not Applicable,Not Applicable
170,0274-JKUJR,Male,21,Yes,2,Los Angeles,90040,9,7,Offer E,No,0,No,Yes,Cable,47,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,-3,465,0,0,0,465,Stayed,Not Applicable,Not Applicable
171,0277-BKSQP,Male,49,Yes,3,Harbor City,90710,10,8,Offer E,Yes,1,No,Yes,DSL,57,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54,475,0,0,12,487,Stayed,Not Applicable,Not Applicable
172,0277-ORXQS,Male,33,Yes,4,San Francisco,94108,9,66,Offer A,No,0,No,Yes,Cable,23,No,No,No,Yes,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,50,3364,0,110,0,3474,Stayed,Not Applicable,Not Applicable
173,0278-YXOOG,Male,30,No,0,Inglewood,90301,0,5,Offer E,Yes,34,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,21,113,0,0,171,285,Churned,Attitude,Attitude of support person
174,0280-XJGEX,Male,38,No,1,Los Angeles,90015,0,49,None,Yes,44,Yes,Yes,Fiber Optic,11,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103,5036,0,0,2172,7208,Churned,Competitor,Competitor had better devices
175,0281-CNTZX,Male,56,Yes,0,Pescadero,94060,2,63,Offer B,Yes,38,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19,1234,0,0,2416,3651,Stayed,Not Applicable,Not Applicable
176,0282-NVSJS,Female,70,Yes,1,Aromas,95004,1,12,Offer D,No,0,No,Yes,DSL,14,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,29,355,0,0,0,355,Stayed,Not Applicable,Not Applicable
177,0285-INHLN,Male,54,Yes,6,Badger,93603,5,27,None,Yes,36,No,Yes,DSL,53,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54,1510,0,0,977,2487,Stayed,Not Applicable,Not Applicable
178,0289-IVARM,Female,57,No,0,Parlier,93648,0,35,None,Yes,44,No,Yes,DSL,20,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,60,1982,0,0,1568,3550,Stayed,Not Applicable,Not Applicable
179,0292-WEGCH,Female,40,Yes,2,Death Valley,92328,7,54,Offer B,Yes,4,Yes,Yes,DSL,12,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86,4524,0,0,233,4757,Stayed,Not Applicable,Not Applicable
180,0295-PPHDO,Male,56,No,0,La Puente,91744,0,1,None,Yes,5,Yes,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95,95,0,0,5,101,Churned,Competitor,Competitor had better devices
181,0295-QVKPB,Male,38,No,0,Riverdale,93656,0,5,Offer E,Yes,13,No,Yes,DSL,5,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,63,318,0,0,69,387,Stayed,Not Applicable,Not Applicable
182,0297-RBCSG,Male,61,No,0,San Francisco,94104,0,19,None,Yes,41,No,Yes,DSL,6,No,Yes,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,65,1231,0,60,794,2085,Stayed,Not Applicable,Not Applicable
183,0298-XACET,Male,35,Yes,2,Berry Creek,95916,1,52,None,No,0,No,Yes,DSL,17,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,50,2554,27,0,0,2526,Stayed,Not Applicable,Not Applicable
184,0301-FIDRB,Female,61,Yes,3,Fulton,95439,8,72,None,No,0,No,Yes,DSL,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,63,4684,0,0,0,4684,Stayed,Not Applicable,Not Applicable
185,0301-KOBTQ,Male,50,No,0,Capitola,95010,0,32,None,Yes,14,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20,614,9,0,477,1081,Stayed,Not Applicable,Not Applicable
186,0302-JOIVN,Female,47,Yes,0,San Diego,92109,1,8,None,Yes,16,No,Yes,Fiber Optic,6,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,101,842,0,0,135,977,Churned,Competitor,Competitor made better offer
187,0303-UNCIP,Male,35,No,0,Claremont,91711,0,41,Offer B,Yes,37,Yes,Yes,DSL,30,No,No,Yes,No,No,Yes,Yes,No,One Year,No,Mailed Check,65,2531,0,140,1539,4211,Stayed,Not Applicable,Not Applicable
188,0303-WMMRN,Male,32,No,0,Glendale,91207,0,5,None,Yes,21,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19,86,0,0,105,191,Stayed,Not Applicable,Not Applicable
189,0305-SQECB,Female,54,No,1,Gardena,90248,0,11,None,No,0,No,Yes,DSL,17,Yes,No,No,Yes,No,No,No,No,One Year,Yes,Credit Card,36,402,0,100,0,502,Stayed,Not Applicable,Not Applicable
190,0306-JAELE,Male,61,No,0,Fallbrook,92028,0,5,None,Yes,31,No,Yes,Fiber Optic,11,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96,453,0,0,155,608,Churned,Competitor,Competitor made better offer
191,0307-BCOPK,Female,62,No,0,San Francisco,94134,0,16,Offer D,Yes,41,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19,326,0,0,664,990,Stayed,Not Applicable,Not Applicable
192,0308-GIQJT,Male,80,No,0,San Diego,92126,0,71,None,Yes,6,Yes,Yes,Fiber Optic,9,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,105,7382,0,0,433,7815,Stayed,Not Applicable,Not Applicable
193,0308-IVGOK,Female,23,No,0,Santa Ana,92703,0,11,None,No,0,No,Yes,DSL,59,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,40,422,0,0,0,422,Stayed,Not Applicable,Not Applicable
194,0310-MVLET,Female,63,Yes,0,Snelling,95369,1,61,None,Yes,49,Yes,Yes,Fiber Optic,7,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99,6010,0,0,3009,9019,Churned,Dissatisfaction,Service dissatisfaction
195,0310-SUCIN,Female,50,Yes,0,Darwin,93522,2,71,None,Yes,23,No,Yes,Cable,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,84,6046,0,0,1637,7683,Stayed,Not Applicable,Not Applicable
196,0310-VQXAM,Male,56,No,0,San Bernardino,92404,0,9,None,Yes,40,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19,178,0,0,366,545,Stayed,Not Applicable,Not Applicable
197,0311-QYWSS,Female,63,No,0,Garberville,95542,0,6,None,Yes,39,No,Yes,DSL,8,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49,314,0,0,234,549,Stayed,Not Applicable,Not Applicable
198,0311-UNPFF,Female,58,No,0,Long Beach,90807,0,26,None,Yes,38,No,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,88,2274,0,50,990,3314,Churned,Dissatisfaction,Service dissatisfaction
199,0314-TKOSI,Female,29,No,0,Upland,91784,0,6,Offer E,Yes,6,No,Yes,Cable,30,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,55,322,0,0,41,364,Stayed,Not Applicable,Not Applicable
200,0315-LVCRK,Male,54,No,0,El Dorado Hills,95762,0,11,None,Yes,30,No,Yes,Fiber Optic,15,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84,888,0,0,336,1225,Stayed,Not Applicable,Not Applicable
201,0318-QUUOB,Male,25,Yes,0,Santa Rosa,95403,1,1,None,Yes,43,No,Yes,Fiber Optic,73,No,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,80,80,0,0,43,124,Churned,Competitor,Competitor had better devices
202,0318-ZOPWS,Female,31,Yes,0,Malibu,90265,10,49,None,Yes,2,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20,973,0,0,138,1111,Stayed,Not Applicable,Not Applicable
203,0319-QZTCO,Female,25,Yes,2,Santa Rosa,95401,9,3,Offer E,Yes,11,No,Yes,DSL,51,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,58,168,0,0,34,203,Joined,Not Applicable,Not Applicable
204,0320-DWVTU,Female,46,No,0,Riverdale,93656,0,53,Offer B,Yes,43,No,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,99,5424,0,0,2309,7733,Stayed,Not Applicable,Not Applicable
205,0320-JDNQG,Male,28,Yes,0,Oxnard,93035,1,23,None,Yes,37,No,Yes,Fiber Optic,27,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99,2331,0,0,872,3204,Churned,Other,Don't know
206,0322-CHQRU,Male,63,No,0,Palmdale,93591,0,2,None,Yes,25,No,Yes,DSL,9,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45,89,0,0,50,140,Churned,Competitor,Competitor had better devices
